Id_classes;tsx_02202013_T11;tsx_03102013_T11;tsx_04152013_T11;tsx_05042013_T11;tsx_15052013_T11;tsx_06172013_T11;tsx_07202013_T11;tsx_09242013_T11;tsx_02202013_T22;tsx_03102013_T22;tsx_04152013_T22;tsx_05042013_T22;tsx_15052013_T22;tsx_06172013_T22;tsx_07202013_T22;tsx_09242013_T22
1.000000;-2.406010;-2.991550;-3.257150;-7.926450;-9.213640;-7.566480;-10.248500;-10.354900;-4.3292;-5.2964;-4.2373;-9.8055;-13.4709;-13.2733;-13.1293;-14.3425
1.000000;-2.646190;-2.140580;-3.654950;-3.003660;-0.621065;-6.348880;-4.431250;-5.336760;-4.3432;-6.0804;-7.9385;-6.3911;-8.4254;-9.3564;-9.4273;-10.4157
1.000000;-1.668040;-1.618200;-3.465140;-1.642190;-2.710430;-2.517430;-0.336042;-3.047760;-5.3828;-6.0776;-6.6945;-5.6930;-9.3047;-7.2547;-6.0801;-7.2942
1.000000;-1.983060;-2.458820;-2.382730;-0.280948;-3.546030;0.661185;-1.424010;-2.079350;-5.4532;-4.2600;-5.7538;-5.9514;-7.2769;-6.1240;-6.5063;-8.2316
1.000000;-0.844592;-1.251810;-3.352680;-4.645830;-4.715610;-8.448210;-4.203540;-7.627120;-4.4808;-4.2809;-4.0458;-7.8071;-9.0461;-11.1990;-7.6167;-10.2869
1.000000;-6.970610;-3.157540;-5.099120;-8.483850;-12.057600;-13.134500;-11.254300;-8.840840;-7.6487;-9.9198;-7.9375;-10.7909;-14.5837;-13.1700;-13.0745;-13.2183
1.000000;-5.314970;-5.855080;-4.335020;-9.888890;-9.578000;-11.342400;-10.219100;-11.137700;-5.7829;-10.0828;-8.1370;-12.0871;-13.4595;-14.7091;-11.8736;-15.1004
1.000000;-7.090310;-6.794830;-8.410890;-10.786500;-12.695200;-12.736500;-14.523300;-15.305200;-13.2402;-7.9556;-8.5698;-14.4161;-16.1078;-15.8406;-15.6028;-16.2912
1.000000;-3.137750;-5.114640;-2.851990;-5.627670;-7.951210;-9.343900;-7.754500;-10.031500;-6.2835;-7.8671;-7.7864;-7.9896;-11.2184;-14.7331;-12.8349;-9.8254
1.000000;-7.063080;-3.700390;-4.960240;-8.006200;-7.412350;-8.785510;-12.842500;-8.911350;-9.7467;-6.4118;-7.4709;-9.3431;-9.6831;-9.3174;-12.7106;-11.5476
1.000000;-3.371940;-1.947170;-1.452680;-4.287620;-4.001770;-3.264470;-3.959090;-3.620480;-4.1290;-7.0830;-4.8836;-8.3705;-10.7982;-6.3013;-8.9983;-9.0727
1.000000;-1.820710;-5.140070;-4.370930;-9.219730;-10.332100;-9.649740;-8.163410;-12.847400;-4.4069;-10.4371;-7.3723;-10.6613;-10.4585;-11.5085;-10.3632;-14.4953
1.000000;-1.598720;-0.478822;-1.686060;-3.756350;0.229778;1.699190;5.053230;-2.901900;-3.4352;-4.9298;-6.5267;-9.1233;-4.2051;0.1075;-4.1834;-5.1832
1.000000;1.436970;-1.706910;-0.078495;-3.253650;-1.917870;0.902847;2.345690;-0.862419;0.0360;-4.1417;-4.4417;-8.6244;-5.7433;-4.0439;-6.7920;-4.8169
1.000000;-2.703030;0.015374;0.371824;-2.427350;-0.301725;1.662880;3.258980;-0.855538;-6.5051;-3.7073;-4.5632;-5.1535;-4.2426;-2.1993;-2.8101;-6.9802
1.000000;-2.623300;-3.646310;-4.707540;-6.617140;-2.722180;0.668964;4.706180;-1.317410;-7.5188;-6.8848;-10.7586;-8.6861;-3.6383;-2.5744;-2.9354;-6.9490
1.000000;-0.320143;-4.062780;-1.511060;-2.316310;-1.875560;0.240390;0.576304;-1.698000;1.0426;-4.1737;-5.9419;-6.7883;-6.0750;-5.2818;-6.6091;-5.5952
1.000000;-0.951270;-3.820230;-4.971290;-6.078130;-4.268350;-4.993320;-4.084850;-6.255630;-4.4349;-7.5854;-8.8518;-10.2626;-9.4116;-7.7828;-8.8500;-9.7436
1.000000;-0.245761;-1.790510;-0.636075;-0.274693;-2.618240;2.238210;-2.711700;2.169230;-2.9394;-4.0244;-5.1484;-4.2534;-7.2827;-5.2190;-4.8437;-5.5689
1.000000;0.006031;-1.717200;-4.626440;-3.371620;-4.528780;1.377150;0.229409;-4.155590;-3.1061;-2.7315;-6.4284;-8.7014;-8.6012;-7.3717;-8.0229;-9.5763
1.000000;-2.003710;-3.025350;-3.485670;-5.000130;-6.114310;-0.120432;-1.578540;-0.516545;-6.1416;-6.8040;-4.9669;-7.5493;-9.1681;-7.1867;-6.7618;-10.6202
1.000000;-3.452430;0.385447;-1.446670;-2.871020;-1.068220;-0.712997;-0.648720;-2.816690;-7.5661;-6.4884;-5.5443;-6.7144;-7.0892;-8.9087;-7.4257;-7.8120
1.000000;-7.063080;-3.700390;-4.960240;-8.006200;-7.412350;-8.785510;-12.842500;-8.911350;-9.7467;-6.4118;-7.4709;-9.3431;-9.6831;-9.3174;-12.7106;-11.5476
1.000000;-0.670519;-3.886950;-7.388080;-5.242740;-8.938780;-10.742700;-11.869000;-10.677100;-3.1853;-6.9486;-8.7591;-11.5541;-10.8024;-13.3055;-14.5359;-14.0099
1.000000;-2.793480;-1.655310;1.170690;-3.203380;-4.625260;-4.621190;-2.621620;-5.962730;-6.4542;-5.7616;-4.1809;-7.4369;-9.5027;-8.2585;-9.8134;-7.5382
1.000000;-2.461840;-1.883580;-3.099350;-2.432270;-5.346080;-5.539460;-5.030520;-10.898100;-4.8852;-6.7298;-4.0804;-7.5917;-9.3121;-8.1400;-9.4192;-11.2931
1.000000;-1.157810;-0.990135;-1.087180;-4.223500;-5.899610;-3.192250;-5.483180;-6.214970;0.7120;-8.7096;-5.1987;-8.1411;-10.7269;-8.4399;-8.7452;-10.9470
1.000000;-1.595630;-2.314450;-0.750279;-3.943880;-4.170300;-4.044970;-6.251850;-3.453030;-3.5757;0.6282;-2.1761;-6.2875;-6.8364;-6.4915;-9.2367;-10.2917
1.000000;-0.801535;-3.256080;-3.364770;-0.904243;-0.713274;0.595312;-2.062140;-2.405110;-5.2217;-4.1610;-5.0472;-6.3161;-6.9685;-5.3398;-6.4727;-5.5693
1.000000;-3.450500;0.174212;-0.733333;-2.953400;-7.912460;-8.355650;-6.208530;-8.544910;-4.8963;-4.8463;-7.8451;-6.2120;-8.4301;-9.5086;-11.4485;-12.3088
1.000000;0.743097;-2.833670;-3.024850;-2.906040;-3.138640;1.382080;-4.723440;-3.423310;-2.3647;-2.8511;-3.6306;-7.7333;-9.7494;-3.1626;-11.4915;-7.4931
1.000000;0.815592;-0.557895;-2.699230;-0.941403;-5.552660;-0.742185;0.797251;-3.606450;1.6906;-5.9409;-3.1295;-8.2627;-9.4812;-5.0643;-7.9180;-8.6641
1.000000;-1.543450;-2.917360;-0.528344;-3.001540;-7.156480;-4.594890;-3.298590;-4.248450;-0.7760;-7.7104;-5.6527;-6.8025;-8.4197;-8.9591;-9.4710;-7.8971
1.000000;-1.804150;-5.908270;-1.162620;-3.768870;-11.130400;-10.534200;-7.532180;-11.229000;-4.7435;-9.6936;-8.0743;-8.4811;-12.2835;-13.6197;-11.0854;-12.2677
1.000000;0.680415;-2.216700;-0.930326;-4.041670;-5.652220;-1.013490;-2.015580;-3.393120;-1.6173;-5.1244;-3.2139;-8.8662;-8.1537;-6.2186;-7.2815;-8.8509
2.000000;-16.176700;-11.692400;-16.146300;-1.981260;-1.183930;-1.943460;-2.764700;-2.315800;-16.4500;-14.6095;-15.7236;-8.7951;-8.1602;-7.1449;-11.7187;-10.2247
2.000000;-17.455000;-12.489000;-15.458400;-4.951390;-1.391690;-1.960910;-5.671270;-3.575630;-17.2287;-14.9294;-16.7976;-8.4486;-7.8812;-7.0304;-12.4920;-9.7385
2.000000;-16.134600;-9.646850;-16.385800;-0.990725;0.111848;-1.297520;-4.512000;-4.054170;-17.6484;-14.7893;-16.2760;-8.9821;-7.6036;-5.5023;-10.1844;-11.2480
2.000000;-16.332700;-9.368640;-14.175400;0.728852;-3.446810;-3.457710;-6.911380;-3.546930;-17.2741;-14.7273;-16.5269;-7.0352;-4.1440;-6.6912;-9.7180;-7.9948
2.000000;-17.567800;-10.886200;-15.786500;-0.847983;-1.125110;-3.857380;-4.708370;-7.014580;-17.1419;-15.1042;-17.9812;-5.3606;-6.7099;-8.3208;-10.0212;-9.9028
2.000000;-16.768700;-11.685500;-15.917900;-0.233087;-0.288392;-4.128980;-6.722450;-4.516260;-18.2545;-17.1280;-15.3578;-9.2055;-5.8076;-8.2169;-8.9714;-8.0623
2.000000;-15.648200;-10.518400;-15.537800;-3.668720;-2.083220;-6.857490;-9.055530;-8.884080;-13.9454;-14.5362;-18.1707;-8.4724;-10.5653;-9.9345;-12.1011;-14.5434
2.000000;-14.050200;-11.281000;-17.746000;0.240521;-2.861760;-3.530070;-7.775730;-4.055100;-17.6494;-16.6170;-18.5421;-7.5007;-7.7982;-8.0246;-9.5599;-10.7780
2.000000;-17.295200;-11.743600;-15.366200;-2.823000;-5.235090;-7.104080;-7.415940;-9.558640;-17.2584;-15.7606;-16.9388;-7.3364;-10.6074;-7.5912;-10.3500;-10.6109
2.000000;-17.724800;-14.336100;-15.235000;4.500630;0.948283;-5.476910;-6.558370;-5.966110;-16.6870;-17.7946;-15.3068;-4.7336;-7.8398;-10.5782;-10.0072;-9.7239
2.000000;-17.367200;-13.754000;-15.380900;-9.956580;-5.977120;-7.643930;-5.246010;-11.917000;-17.2271;-16.8648;-16.7625;-13.8044;-11.8885;-11.1208;-11.7913;-14.1861
2.000000;-14.459200;-11.684800;-13.582900;-4.801840;-5.463300;-1.615320;-6.219300;-8.719980;-17.5056;-15.5113;-14.6353;-9.8956;-8.6150;-6.4830;-7.9583;-12.6439
2.000000;-16.346900;-15.269900;-14.698000;-9.629010;-10.900500;-8.960180;-8.956720;-13.019100;-15.7783;-17.9354;-16.7241;-13.1993;-12.9990;-8.8189;-11.2810;-13.7516
2.000000;-17.742700;-10.939800;-11.710800;-7.371900;-5.273430;-3.642040;-5.167840;-9.280710;-17.5827;-15.2895;-14.2779;-10.3929;-6.6440;-6.1282;-9.0962;-9.1519
2.000000;-17.338700;-13.455100;-12.448700;-9.624680;-4.293450;-6.296990;-8.677170;-9.277930;-15.1834;-15.3104;-15.3675;-12.1746;-11.1491;-9.4788;-11.4352;-9.8991
2.000000;-16.354400;-15.004900;-11.127400;-4.135020;-2.629490;-4.547600;-5.689030;-7.403030;-15.4024;-15.1080;-15.9475;-8.5113;-7.6042;-5.4879;-9.5160;-9.2346
2.000000;-17.212200;-13.353900;-14.308100;-8.437850;-6.800130;-9.044700;-7.087110;-10.339100;-16.8922;-17.9041;-16.6344;-13.2216;-10.4147;-10.0093;-11.8610;-12.5008
2.000000;-15.964000;-14.093600;-12.874700;-5.356610;-5.453430;-5.205990;-6.818060;-7.805840;-17.5516;-15.1002;-15.2211;-8.9614;-6.7304;-8.8846;-8.5653;-12.2355
2.000000;-16.868600;-12.184500;-13.814100;-4.058330;-6.239940;-6.320130;-7.312850;-7.287290;-14.6769;-15.3485;-14.7618;-7.1109;-9.0304;-9.4449;-10.5079;-12.6600
2.000000;-16.694400;-13.477200;-13.666200;-7.046760;-4.589920;-5.298390;-6.708430;-7.238890;-14.6890;-16.2158;-14.9612;-9.8400;-9.8795;-7.7373;-8.9184;-12.4990
2.000000;-17.275300;-11.504900;-12.856500;-3.516480;-2.173030;-4.664590;-6.946490;-6.998100;-15.6270;-14.6368;-13.9554;-9.5257;-5.6329;-7.2896;-10.0795;-12.7113
2.000000;-15.647500;-11.241300;-10.462200;-3.463780;-3.460910;-3.335220;-7.147650;-6.752200;-16.1638;-15.8501;-11.9202;-7.1715;-8.4293;-7.3789;-8.7309;-10.2589
2.000000;-17.822200;-11.388600;-12.527200;-6.044990;-5.575730;-3.153660;-5.362680;-7.537250;-16.3620;-16.6666;-15.1000;-8.6647;-9.5507;-7.5421;-10.5466;-12.0118
2.000000;-16.791900;-14.751900;-12.384100;-2.965390;-6.513850;-3.709400;-7.209470;-6.750790;-15.7497;-16.4222;-14.3734;-8.8583;-5.0920;-6.0436;-9.2660;-9.4284
2.000000;-16.456000;-12.447000;-13.039300;-5.977060;-5.340080;-3.018110;-6.778700;-8.720670;-18.1908;-17.2774;-13.8382;-6.6103;-7.4138;-7.0747;-6.3117;-12.4178
2.000000;-16.793700;-11.253000;-9.096710;-4.411210;-5.087740;-7.562340;-5.474510;-10.032400;-16.9435;-14.3830;-13.5995;-6.5520;-7.0862;-9.0522;-9.3006;-11.4111
2.000000;-15.449600;-11.693400;-14.546000;-14.664500;-12.060900;-6.777750;-3.083070;-7.045280;-16.0991;-15.0534;-16.7371;-14.4003;-16.7074;-13.0534;-9.4797;-12.3156
2.000000;-15.494900;-8.371270;-12.321700;-8.010240;-9.499230;-8.135240;-8.027130;-6.655080;-15.3216;-14.7045;-17.9999;-15.0384;-14.1206;-11.9176;-10.9056;-9.5540
2.000000;-15.966900;-13.187600;-15.108300;-12.086700;-13.350100;-11.660200;-9.860380;-9.989190;-14.2904;-14.6855;-17.3850;-14.7955;-11.9504;-14.3544;-13.1340;-12.3207
2.000000;-16.884700;-10.379000;-8.718440;-4.439860;-3.116430;-5.589330;-8.331790;-5.777580;-16.9993;-16.1369;-14.0731;-8.7757;-5.1489;-5.2444;-7.8714;-8.7068
2.000000;-17.131900;-13.122300;-15.697500;-7.608430;-7.258470;-8.723960;-5.805820;-12.268300;-17.7849;-14.1686;-15.9673;-11.7293;-12.1467;-9.2623;-11.4079;-16.0204
2.000000;-16.458800;-14.591000;-15.501500;-7.778920;-8.586130;-5.430730;-7.027930;-10.518400;-16.7423;-15.6557;-18.2850;-12.4398;-8.2406;-6.9444;-10.5905;-16.0920
2.000000;-16.396700;-13.285000;-15.459400;-8.104900;-7.815220;-5.830110;-6.163750;-8.135250;-16.5624;-16.4318;-16.1926;-11.9892;-10.8011;-8.5439;-10.9029;-10.9500
2.000000;-18.104300;-14.887000;-12.324000;-0.829046;-2.431210;-3.522050;-5.150620;-5.544450;-16.1767;-16.0824;-15.5263;-6.8908;-6.4722;-5.8625;-10.8204;-10.0168
2.000000;-15.790300;-13.041800;-11.491100;-3.117500;-3.767270;-2.695790;-3.692700;-3.693050;-16.3096;-15.9327;-14.6976;-7.7679;-7.8452;-9.2288;-8.6066;-10.0983
2.000000;-16.495800;-11.953600;-14.808500;-3.339240;-4.236270;-3.063330;-5.308350;-7.388790;-16.4477;-17.7421;-16.8827;-9.5670;-9.9939;-6.9241;-11.1938;-10.3889
2.000000;-17.844400;-14.259100;-16.053800;0.100884;-4.995330;-4.679100;-10.096900;-8.277750;-18.7741;-17.6021;-15.2124;-8.3875;-8.2769;-6.4030;-12.3829;-14.2782
2.000000;-18.889100;-12.298300;-13.518500;0.369646;0.841406;-1.723750;-6.111780;-9.301900;-15.8383;-16.0961;-15.1968;-2.1891;-6.3654;-8.3325;-11.2359;-12.7602
2.000000;-17.236700;-13.046700;-12.843200;-1.547830;-1.941810;-2.581160;-6.195580;-3.619120;-16.5955;-14.4218;-13.8332;-7.6267;-7.9935;-7.6041;-13.1240;-10.9041
2.000000;-16.123600;-13.042300;-17.224700;-1.221780;-2.524830;-4.293340;-6.402900;-3.984520;-15.7458;-16.1054;-15.4286;-8.2178;-4.7736;-7.6816;-11.3202;-7.1921
2.000000;-18.261000;-10.939800;-14.362200;-3.601250;-1.559590;-3.778460;-6.503220;-4.809800;-17.4137;-13.9549;-16.2930;-7.1571;-7.5901;-5.6867;-11.5218;-10.0261
2.000000;-14.591200;-13.489300;-8.028840;-4.508990;-4.377880;-3.872970;-8.864540;-7.131810;-16.6854;-14.6432;-13.1191;-9.6961;-8.6412;-7.1660;-10.1417;-9.9744
2.000000;-16.424400;-9.641200;-11.338200;-3.305830;-2.237080;-3.584850;-7.638880;-8.883520;-15.0928;-15.2933;-16.4085;-4.8482;-5.9411;-8.2158;-9.5874;-10.6330
2.000000;-17.179300;-13.387400;-15.461200;0.212459;1.723040;-5.772070;-7.023940;-5.858550;-15.4669;-15.6064;-15.6157;-3.7605;-4.9438;-7.9256;-10.7548;-12.4912
2.000000;-16.834000;-10.031600;-14.910700;-0.071697;0.589382;-2.688170;-3.737720;-4.841660;-16.9487;-15.7890;-17.5833;-3.7120;-2.4072;-6.2250;-10.5967;-10.4131
2.000000;-16.756000;-15.407900;-11.980000;-4.034450;-4.618960;-4.567490;-5.055380;-4.880530;-16.6447;-15.0923;-15.8423;-6.7251;-8.2661;-5.5128;-9.9474;-9.9044
2.000000;-17.009600;-10.852300;-12.248400;-1.874690;-1.501670;-0.321789;-4.770630;-5.718980;-18.3957;-13.0034;-15.1952;-7.8738;-5.4223;-6.4811;-8.0856;-10.7752
2.000000;-15.755100;-11.039800;-11.527800;-4.634530;-4.987180;-2.318790;-4.755950;-5.825460;-16.7878;-16.6370;-15.1606;-7.7539;-7.9402;-7.9535;-9.8088;-10.9419
2.000000;-16.176700;-11.692400;-16.146300;-1.981260;-1.183930;-1.943460;-2.764700;-2.315800;-16.4500;-14.6095;-15.7236;-8.7951;-8.1602;-7.1449;-11.7187;-10.2247
2.000000;-15.807700;-12.923100;-11.338500;-6.775950;-2.754710;-5.717070;-7.355170;-7.792150;-16.1917;-15.4281;-13.0379;-8.8664;-9.8988;-9.3091;-9.4722;-11.7601
2.000000;-16.872200;-13.825900;-12.402900;-6.584630;-4.411260;-3.751480;-7.816960;-8.149810;-17.8866;-14.3478;-14.5631;-9.2343;-8.1648;-7.6158;-13.1280;-10.4613
2.000000;-16.282500;-13.014800;-12.819700;-5.681540;-3.353080;-6.469340;-6.046470;-9.405070;-16.8853;-15.8754;-14.5192;-7.5459;-6.1321;-9.2127;-11.9890;-12.3141
2.000000;-16.537600;-14.404500;-13.833400;-7.204770;-7.336870;-5.108270;-9.525270;-12.750500;-16.5033;-13.5643;-15.9067;-12.5102;-10.9592;-10.5115;-10.9439;-14.2817
2.000000;-15.121400;-12.497300;-14.326400;-7.188040;-5.588100;-6.758440;-6.908260;-7.539950;-16.4075;-15.1930;-16.7075;-8.8241;-10.6573;-8.2620;-11.7459;-9.6942
2.000000;-16.085300;-16.311700;-14.975500;-15.343200;-9.713870;-8.612400;-5.350860;-6.943130;-16.6955;-16.0168;-15.2736;-13.6704;-12.3808;-15.0137;-9.5197;-11.0592
2.000000;-15.395100;-12.318300;-14.217400;-14.854000;-12.581300;-13.735800;-9.701040;-7.069830;-17.9002;-15.1128;-14.2654;-14.3270;-14.4227;-15.7799;-15.0495;-12.6903
2.000000;-15.149300;-12.657000;-11.645400;-4.144250;-5.116530;-4.017870;-6.225780;-8.332670;-17.0850;-15.7714;-13.3848;-8.3376;-6.0165;-8.0256;-9.0551;-9.6572
2.000000;-15.995300;-13.049000;-13.445400;-9.423450;-6.165690;-2.664710;-5.081280;-10.244600;-17.4536;-14.5540;-16.5055;-13.7126;-8.3710;-7.4042;-8.0097;-11.2834
2.000000;-16.157000;-13.738900;-10.363100;-7.041710;-4.571490;-6.867590;-5.773830;-7.466640;-16.1204;-16.1716;-14.6824;-10.6662;-8.5612;-8.4257;-9.4986;-12.4955
2.000000;-15.600000;-13.996600;-13.031300;-4.030780;-5.373870;-1.904040;-4.141280;-8.757980;-18.8061;-15.6976;-15.9868;-7.1460;-8.7318;-6.6767;-8.0330;-10.3127
3.000000;-15.706600;-13.979900;-14.087500;-12.193700;-12.622300;-11.207600;-4.621780;-10.955000;-16.3515;-15.8711;-17.4792;-16.7345;-15.8585;-14.0650;-11.0778;-14.3147
3.000000;-17.620200;-11.491900;-16.969600;-14.246600;-15.092600;-15.142800;-11.600000;-16.856700;-16.6567;-16.3079;-16.7282;-18.4010;-17.2041;-14.8929;-15.4633;-16.9021
3.000000;-17.647600;-10.852400;-16.485100;-14.207600;-13.585600;-13.200400;-6.121520;-13.488200;-17.7912;-15.6422;-16.9558;-17.0779;-14.9796;-15.9330;-12.3154;-15.5879
3.000000;-16.706700;-11.413200;-15.144900;-15.538100;-17.562400;-13.429100;-17.193600;-16.982900;-17.7638;-16.7803;-19.7409;-16.9618;-17.7872;-14.6930;-14.6069;-14.7781
3.000000;-15.690000;-13.469200;-17.884800;-14.617900;-15.815000;-16.011000;-13.019000;-10.856700;-17.4471;-14.6882;-15.6422;-17.3618;-20.6713;-16.4009;-15.1140;-15.6324
3.000000;-15.796800;-11.529800;-14.574500;-13.400300;-13.625800;-16.307200;-14.504300;-17.328800;-16.2148;-16.8050;-17.8327;-16.0996;-15.9228;-16.0292;-16.5499;-17.5275
3.000000;-16.659400;-11.628700;-16.452700;-16.310900;-14.883900;-14.528900;-17.406300;-15.186900;-14.8888;-13.9821;-15.8260;-17.5348;-15.8245;-17.5975;-14.8142;-17.4779
3.000000;-16.934400;-13.021100;-15.390200;-16.428200;-15.321500;-13.326700;-7.867740;-13.562100;-15.3244;-16.9017;-16.3734;-18.0702;-16.2901;-16.5062;-14.6930;-15.9353
3.000000;-16.913900;-10.355500;-17.835500;-16.098000;-16.076900;-12.097600;-11.306100;-14.481000;-17.1871;-15.6844;-15.8692;-16.3678;-16.2369;-15.0467;-15.4198;-19.1104
3.000000;-16.386900;-13.804900;-14.338400;-15.626800;-14.216400;-11.529700;-14.021000;-14.337500;-17.8051;-16.9197;-15.3889;-18.5861;-16.6420;-15.5722;-17.2818;-15.6482
3.000000;-17.652000;-12.676200;-15.249800;-15.676900;-16.577000;-16.405400;-15.574600;-16.879900;-14.9676;-14.9751;-17.9981;-18.3527;-16.5556;-16.0975;-18.5181;-17.8726
3.000000;-15.401400;-11.469700;-18.612900;-18.094400;-18.695100;-15.928200;-13.198800;-17.555700;-17.0734;-14.9670;-16.3356;-15.2150;-18.4309;-16.9882;-14.8373;-18.8269
3.000000;-16.876300;-11.037800;-14.675000;-15.567000;-17.006400;-13.329800;-8.974130;-16.234700;-14.4523;-14.4288;-17.3427;-16.0778;-15.0413;-13.0432;-13.4917;-16.4926
