35
CERT-ID	  Name		       AR-JD2000(deg)   DEC-JD2000(deg)  Type   Dist(mill-ly) EDist(mill-ly)  Size(arcsecxarcsec)    Flux2250MHz(Jy)
---------------------------------------------------------------------------------------------------------------------------------------------------
CasA---   Cassiopeia A         350.8583333       58.8	     SNR	    0.0110	      -9999.0         -9999.0 x -9999.0      -9999.0
SgAS---   Sagittarius A *      266.4168542      -29.00775	 GN	    0.0259        0.0014	      -9999.0 x -9999.0	     -9999.0			  		
SgAE---   Sagittarius A East   266.4458333      -29.076786	 SNR	0.0260	      -9999.0         -9999.0 x -9999.0      -9999.0
SgAW---   Sagittarius A West   266.4141667      -29.006667	 HII	0.0259 	      0.0014	      -9999.0 x -9999.0      -9999.0
CygA---   Cygnus A             299.8681526      40.733916	 RG	    600.0         -9999.0         32.94 × 27.42          -9999.0
PerA---   Perseus A            49.95041667      41.511667	 RG	    237.0	      -9999.0         -9999.0 x -9999.0      -9999.0
TauA---   Taurus A             83.63308333      22.0145	     SNR  	0.006500      0.0016	      420 × 290              -9999.0
OriA---   Orion A              83.82208333      -5.391111	 HII	0.001344      -9999.0	      3900 x 3600            -9999.0
OriB---   Orion B              85.475           -1.85	     HII	    0.001200      0.0003	      1800 x 1800            -9999.0
M17----   M17                  275.1083334      -16.176667	 HII	0.0055 	      0.0005          -9999.0 x -9999.0      -9999.0
M31----   M31                  10.6845825       41.269167	 NG	    2.5           -9999.0         11520 × 3600           -9999.0
3C270--   3C270                184.8466667      5.825278	     RG	    115.0         -9999.0         246 x 216              -9999.0
3C273--   3C273                187.2779166      2.0525		 QSR	2442.9	      -9999.0         -9999.0 x -9999.0      -9999.0
CTA6---   3C8(CTA6)            13.247083        56.621944	 HII	0.0095	      -9999.0         2100 x 2100            -9999.0
DR4----   Gamma Cygnus (DR4)   305.54875        40.2425125	 SNR	-9999.0       -9999.0 	      -9999.0 x -9999.0      -9999.0
CgX3---   Cygnus X-3           308.106250       40.957690	 XBN 	0.037	      -9999.0	      -9999.0 x -9999.0      -9999.0
VirA---   Virgo A              187.7058333      12.391139	 RG	    52.5          3.9             8.3 × 6.61             140,602929
3C286--   3C286                202.7845338      30.509156	 QSR	3900.0	      -9999.0         5 × 1                  11,649058
3C295--   3C295                212.8358334      52.205833	 RG	    4600.0	      -9999.0         1.5 × 1.5              14,60161861
3C48---   3C48                 24.42125         33.158888	 QSR	3900.0	      -9999.0	      1.5 × 1.5              11,82072361
3C123--   3C123                69.268330        29.670555	 RG	    2737.94	      -9999.0	      23 × 5                 32,28459873
3C147--   3C147                85.650575        49.8520083	 QSR	5100.0        -9999.0	      1 × 1                  15,0711568
3C161--   3C161                96.792154        -5.884772	 RG	    -9999.0       -9999.0	      3 × 3                  13,02798143
3C218--   Hydra A              139.523750       -12.095555	 RG	    751.51	      -9999.0         47 × 15                27,48498968
3C227--   3C227                146.937917       7.422222	     RG	    1156.77	      -9999.0         200 × 50               5,056382988
3C249.1   3C249.1              166.057029       76.982783	 QSR	3742.0	      -9999.0	      15 × 15                1,545385812
3C309.1   3C309.1              224.781667       71.672222	 QSR	7996.65       -9999.0	      1.5 × 1.5              5,406937865
3C348--   Hercules A           252.783750       4.992500	     RG	    2003.06	      -9999.0	      170 × 25               28,74700278
3C353--   3C353                260.117083       -0.979722	 RG	    421.82        -9999.0	      210 × 60               39,62826122
DR21---   DR21                 309.250000       42.200000	 MOL	-9999.0       -9999.0	      20 × 20		         -9999.0
NGC7027   NGC-7027             316.756250       42.236667	 PN	    -9999.0       -9999.0	      7 × 10                 -9999.0
BL-Lac-   BL Lacertae          330.680417       42.277778    BLZ    900.0         -9999.0	      -9999.0 x -9999.0      -9999.0 
WOW1---   Wow! Signal 1        291.379166       -26.95000    EXO    -9999.0       -9999.0	      -9999.0 x -9999.0      -9999.0	
WOW2---   Wow! Signal 2        292.091666       -26.95000    EXO    -9999.0       -9999.0	      -9999.0 x -9999.0      -9999.0
SCUTUM-   Scutum Ring Area     279.840700       -6.055830    MOL    -9999.0       -9999.0	      -9999.0 x -9999.0      -9999.0

SNR:SN Remnant
GN: Galactic Nucleus
HII: HII Region
RG: Radio Galaxy
NG: Normal Galaxy
QSR: Quasar
BLZ: Blazard
XBN: X-Ray Binary
MOL: HII/CO Region
PN: Planetary Nebula
EX: Exotic object	 
